Raw_Type,pslist_nproc,pslist_nppid,pslist_avg_threads,pslist_nprocs64bit,pslist_avg_handlers,dlllist_ndlls,dlllist_avg_dlls_per_proc,handles_nhandles,handles_avg_handles_per_proc,handles_nport,handles_nfile,handles_nevent,handles_ndesktop,handles_nkey,handles_nthread,handles_ndirectory,handles_nsemaphore,handles_ntimer,handles_nsection,handles_nmutant,ldrmodules_not_in_load,ldrmodules_not_in_init,ldrmodules_not_in_mem,ldrmodules_not_in_load_avg,ldrmodules_not_in_init_avg,ldrmodules_not_in_mem_avg,malfind_ninjections,malfind_commitCharge,malfind_protection,malfind_uniqueInjections,psxview_not_in_pslist,psxview_not_in_eprocess_pool,psxview_not_in_ethread_pool,psxview_not_in_pspcid_list,psxview_not_in_csrss_handles,psxview_not_in_session,psxview_not_in_deskthrd,psxview_not_in_pslist_false_avg,psxview_not_in_eprocess_pool_false_avg,psxview_not_in_ethread_pool_false_avg,psxview_not_in_pspcid_list_false_avg,psxview_not_in_csrss_handles_false_avg,psxview_not_in_session_false_avg,psxview_not_in_deskthrd_false_avg,callbacks_ncallbacks,callbacks_nanonymous,callbacks_ngeneric,modules_nmodules,svcscan_nservices,svcscan_kernel_drivers,svcscan_fs_drivers,svcscan_process_services,svcscan_shared_process_services,svcscan_interactive_process_services,svcscan_nactive,Label,SubType
F:\Run_1\5a63c01f80e137c588117dec2a9ae121d27b8a57ec40ab77e7e5a94a75be2db2_benign/raw/raw_1.bin,132,16,10.166666666666666,130,0.0,6321,49.3828125,43499,337.2015503875969,0,1809,9895,133,3284,1579,300,1951,355,908,804,413,541,413,0.0617893476959904,0.0809395571514063,0.0617893476959904,22,1346,22,6,6,0,7,137,13,0,137,0.0437956204379562,0.0,0.0510948905109489,1.0,0.0948905109489051,0.0,1.0,257,217,17,175,1461,740,86,158,2,2,382,Benign,Benign
F:\Run_1\5a63c01f80e137c588117dec2a9ae121d27b8a57ec40ab77e7e5a94a75be2db2_benign/raw/raw_2.bin,138,18,9.05072463768116,136,0.0,6534,49.5,43742,328.8872180451128,0,1830,9779,134,3267,1449,309,2001,332,921,696,423,557,423,0.0609773677382153,0.0802940752486665,0.0609773677382153,22,1346,22,6,15,0,17,152,24,0,152,0.0986842105263157,0.0,0.1118421052631579,1.0,0.1578947368421052,0.0,1.0,263,223,25,175,1432,723,86,156,2,2,378,Benign,Benign
F:\Run_1\5b231372f1e52b49526215deebcfc997b9dd74d77cc35d9cf78590480e51b1a0_benign/raw/raw_0.bin,158,20,12.91139240506329,157,0.0,8003,53.35333333333333,54150,356.25,0,2062,12300,159,4110,2466,366,2782,382,1089,949,462,611,462,0.0552433337319143,0.0730599067320339,0.0552433337319143,23,1619,23,6,6,1,5,164,15,0,164,0.0365853658536585,0.0060975609756097,0.0304878048780487,1.0,0.0914634146341463,0.0,1.0,258,217,17,175,1406,710,84,150,2,2,389,Benign,Benign
F:\Run_1\5b231372f1e52b49526215deebcfc997b9dd74d77cc35d9cf78590480e51b1a0_benign/raw/raw_1.bin,154,20,9.974025974025974,154,0.0,7850,53.40136054421769,52985,358.0067567567568,0,2279,11832,155,4057,1960,358,2784,369,1078,898,438,586,438,0.0532134613048232,0.0711942655813388,0.0532134613048232,23,1619,23,6,4,1,4,158,12,0,158,0.0253164556962025,0.0063291139240506,0.0253164556962025,1.0,0.0759493670886076,0.0,1.0,258,217,17,175,1428,727,84,152,2,2,389,Benign,Benign
F:\Run_1\5b231372f1e52b49526215deebcfc997b9dd74d77cc35d9cf78590480e51b1a0_benign/raw/raw_2.bin,145,17,9.213793103448277,145,0.0,7182,52.42335766423358,49506,356.158273381295,0,1993,10937,144,3800,1641,332,2571,358,1052,767,579,718,579,0.0761141054292099,0.0943867490469304,0.0761141054292099,18,801,18,5,11,0,12,156,21,0,156,0.0705128205128205,0.0,0.0769230769230769,1.0,0.1346153846153846,0.0,1.0,264,223,17,175,1435,731,86,152,2,2,390,Benign,Benign
F:\Run_1\5b3bb26ce3cc45e3f9317075e2018d429ca2d0203bd6c41eda16da34bc0b8ccd_benign/raw/raw_0.bin,140,20,13.17142857142857,140,0.0,7030,52.07407407407408,48984,360.1764705882353,0,2241,11282,143,3552,2239,324,2586,347,936,793,349,486,349,0.0474571661680717,0.0660864835463693,0.0474571661680717,22,1350,22,6,4,0,4,144,12,0,144,0.0277777777777777,0.0,0.0277777777777777,1.0,0.0833333333333333,0.0,1.0,257,217,17,176,1445,734,86,150,2,2,485,Benign,Benign
F:\Run_1\5b3bb26ce3cc45e3f9317075e2018d429ca2d0203bd6c41eda16da34bc0b8ccd_benign/raw/raw_1.bin,141,17,10.070921985815604,141,0.0,6900,51.8796992481203,47598,349.9852941176471,0,1981,10735,142,3531,1780,321,2454,335,953,722,505,637,505,0.0705997483573325,0.089053543967566,0.0705997483573325,22,1351,22,6,13,1,11,154,19,0,154,0.0844155844155844,0.0064935064935064,0.0714285714285714,1.0,0.1233766233766233,0.0,1.0,257,217,17,176,1421,716,88,152,2,2,485,Benign,Benign
F:\Run_1\5b3bb26ce3cc45e3f9317075e2018d429ca2d0203bd6c41eda16da34bc0b8ccd_benign/raw/raw_2.bin,142,17,10.32394366197183,141,0.0,6949,51.85820895522388,50479,376.7089552238806,0,2045,11895,143,3682,1824,318,2657,344,1013,830,717,860,717,0.0943669386680705,0.1131876809686759,0.0943669386680705,21,1608,21,5,21,1,6,162,19,0,162,0.1296296296296296,0.0061728395061728,0.037037037037037,1.0,0.1172839506172839,0.0,1.0,263,223,17,176,1465,756,85,152,2,2,490,Benign,Benign
F:\Run_1\5c1af46c7300e87a73dacf6cf41ce397e3f05df6bd9c7e227b4ac59f85769160_benign/raw/raw_0.bin,135,20,13.348148148148148,135,0.0,6378,50.22047244094488,45768,349.37404580152673,0,1864,10496,142,3306,2139,302,2412,344,920,730,458,584,458,0.0686965651717414,0.087595620218989,0.0686965651717414,9,22,9,5,9,2,8,143,16,0,143,0.0629370629370629,0.0139860139860139,0.0559440559440559,1.0,0.1118881118881118,0.0,1.0,261,217,17,176,1490,758,84,153,2,2,470,Benign,Benign
F:\Run_1\5c1af46c7300e87a73dacf6cf41ce397e3f05df6bd9c7e227b4ac59f85769160_benign/raw/raw_1.bin,149,17,11.577181208053693,149,0.0,7605,53.18181818181818,53420,368.41379310344826,0,2065,11987,151,3990,2062,337,2795,388,1080,1020,582,731,582,0.0718518518518518,0.0902469135802469,0.0718518518518518,9,22,9,5,5,0,4,153,11,0,153,0.0326797385620915,0.0,0.0261437908496732,1.0,0.0718954248366013,0.0,1.0,266,217,17,176,1392,701,87,151,2,2,479,Benign,Benign
F:\Run_1\5c1af46c7300e87a73dacf6cf41ce397e3f05df6bd9c7e227b4ac59f85769160_benign/raw/raw_2.bin,155,22,16712612.37419355,152,0.0,7416,52.97142857142857,51760,349.72972972972974,0,2095,11319,155,3890,1720,348,2753,356,1047,757,548,693,548,0.0717935281016638,0.0907899908292938,0.0717935281016638,21,1082,21,6,8,1,4,161,17,0,161,0.0496894409937888,0.0062111801242236,0.0248447204968944,1.0,0.1055900621118012,0.0,1.0,268,223,17,176,1400,701,87,157,2,2,477,Benign,Benign
F:\Run_1\5d62d79f6555d7a7edaf3b175312b326df779f9ae8c893e2182e4159f44c9d34_benign/raw/raw_0.bin,140,20,13.307142857142855,140,0.0,7040,52.14814814814815,48869,359.3308823529412,0,2165,11300,147,3578,2224,318,2589,355,941,795,391,563,391,0.0528449790512231,0.076091363697797,0.0528449790512231,21,838,21,6,7,0,9,147,17,0,147,0.0476190476190476,0.0,0.0612244897959183,1.0,0.1156462585034013,0.0,1.0,257,217,17,176,1398,706,84,145,2,2,461,Benign,Benign
F:\Run_1\5d62d79f6555d7a7edaf3b175312b326df779f9ae8c893e2182e4159f44c9d34_benign/raw/raw_1.bin,142,17,9.915492957746478,142,0.0,7017,51.977777777777774,47463,351.5777777777778,0,1958,10732,146,3566,1732,316,2442,339,953,741,392,552,392,0.0535226652102676,0.0753686510103768,0.0535226652102676,22,1351,22,6,10,0,12,152,22,0,152,0.0657894736842105,0.0,0.0789473684210526,1.0,0.1447368421052631,0.0,1.0,257,217,17,176,1422,718,86,152,2,2,478,Benign,Benign
F:\Run_1\5d62d79f6555d7a7edaf3b175312b326df779f9ae8c893e2182e4159f44c9d34_benign/raw/raw_2.bin,150,17,9.726666666666668,150,0.0,7056,52.266666666666666,49712,350.0845070422535,0,1992,10898,152,3791,1722,338,2602,352,1032,765,505,642,505,0.0672795097255529,0.0855315747402078,0.0672795097255529,22,1351,22,6,8,0,9,158,20,0,158,0.050632911392405,0.0,0.0569620253164556,1.0,0.1265822784810126,0.0,1.0,263,223,17,176,1436,726,85,154,2,2,475,Benign,Benign
F:\Run_1\5e405415dc1a7d3c56e7e8d8b9b744ac3c2a275ee5f4b09bc09d63d6f7546e28_benign/raw/raw_0.bin,140,20,13.471428571428572,140,0.0,7027,52.05185185185185,48479,359.10370370370373,0,1963,11211,141,3517,2271,321,2578,356,916,777,397,533,397,0.0542794640415641,0.0728739403882964,0.0542794640415641,22,1351,22,6,9,1,9,149,17,0,149,0.0604026845637583,0.0067114093959731,0.0604026845637583,1.0,0.1140939597315436,0.0,1.0,256,216,17,176,1432,724,84,148,2,2,479,Benign,Benign
F:\Run_1\5e405415dc1a7d3c56e7e8d8b9b744ac3c2a275ee5f4b09bc09d63d6f7546e28_benign/raw/raw_1.bin,143,19,9.762237762237762,143,0.0,6964,51.97014925373134,47136,349.1555555555556,0,1941,10589,141,3509,1758,318,2426,337,927,753,381,516,381,0.0525662251655629,0.0711920529801324,0.0525662251655629,22,1352,22,6,10,1,9,152,18,0,152,0.0657894736842105,0.006578947368421,0.0592105263157894,1.0,0.1184210526315789,0.0,1.0,256,216,17,176,1418,714,85,153,2,2,484,Benign,Benign
F:\Run_1\5e405415dc1a7d3c56e7e8d8b9b744ac3c2a275ee5f4b09bc09d63d6f7546e28_benign/raw/raw_2.bin,131,17,9.618320610687023,131,0.0,6424,51.80645161290322,45251,359.13492063492066,0,1874,10027,132,3386,1535,304,2333,323,928,747,377,501,377,0.0558187740598164,0.0741782647320106,0.0558187740598164,22,1352,22,6,27,0,11,158,19,0,158,0.170886075949367,0.0,0.0696202531645569,1.0,0.120253164556962,0.0,1.0,262,222,17,176,1435,723,86,154,2,2,480,Benign,Benign
F:\Run_1\5e815f1124d3279bf4d593ecdf73f4d8e7cabc26e7dbf1148a5f3ed529531827_benign/raw/raw_0.bin,125,16,12.816,124,0.0,5882,49.016666666666666,41605,341.0245901639344,0,1726,9724,122,3047,1865,285,1793,326,886,759,361,483,361,0.0585563665855636,0.0783454987834549,0.0585563665855636,22,1347,22,6,9,1,9,134,16,0,134,0.0671641791044776,0.0074626865671641,0.0671641791044776,1.0,0.1194029850746268,0.0,1.0,257,217,17,175,1449,734,86,148,2,2,372,Benign,Benign
F:\Run_1\5e815f1124d3279bf4d593ecdf73f4d8e7cabc26e7dbf1148a5f3ed529531827_benign/raw/raw_1.bin,131,16,10.106870229007631,130,0.0,6312,49.7007874015748,43372,338.84375,0,1792,9862,130,3264,1576,296,1947,343,951,785,400,528,400,0.059880239520958,0.0790419161676646,0.059880239520958,22,1347,22,6,8,0,8,139,15,0,139,0.0575539568345323,0.0,0.0575539568345323,1.0,0.1079136690647482,0.0,1.0,257,217,17,175,1460,742,85,156,2,2,384,Benign,Benign
F:\Run_1\5e815f1124d3279bf4d593ecdf73f4d8e7cabc26e7dbf1148a5f3ed529531827_benign/raw/raw_2.bin,139,18,9.107913669064748,136,0.0,6511,50.08461538461538,43615,330.4166666666667,0,1814,9764,129,3249,1464,303,2006,328,968,689,410,541,410,0.0594202898550724,0.0784057971014492,0.0594202898550724,22,1347,22,6,18,0,19,157,30,0,157,0.1146496815286624,0.0,0.1210191082802547,1.0,0.1910828025477707,0.0,1.0,263,223,17,175,1435,728,84,154,2,2,379,Benign,Benign
F:\Run_1\5f435219d06e44d63e9d5b7a234afe3ef384c94fc997b9cbd2f051742d69c790_benign/raw/raw_0.bin,153,17,13.588235294117649,151,0.0,7861,53.47619047619048,54549,366.1006711409396,0,2047,12456,158,4213,2425,354,2812,384,1061,1099,559,756,559,0.0685469037400367,0.0927038626609442,0.0685469037400367,28,1469,28,7,4,1,4,156,11,0,156,0.0256410256410256,0.0064102564102564,0.0256410256410256,1.0,0.0705128205128205,0.0,1.0,260,217,17,175,1418,715,85,150,2,2,383,Benign,Benign
F:\Run_1\5f435219d06e44d63e9d5b7a234afe3ef384c94fc997b9cbd2f051742d69c790_benign/raw/raw_1.bin,147,17,11.904761904761903,145,0.0,7648,53.48251748251748,54190,376.31944444444446,0,3218,12004,151,4062,2234,342,2779,388,1056,896,545,690,545,0.0665608207132388,0.0842696629213483,0.0665608207132388,28,1469,28,7,3,1,3,149,10,0,149,0.0201342281879194,0.0067114093959731,0.0201342281879194,1.0,0.0671140939597315,0.0,1.0,260,217,17,175,1391,702,85,151,2,2,390,Benign,Benign
F:\Run_1\5f435219d06e44d63e9d5b7a234afe3ef384c94fc997b9cbd2f051742d69c790_benign/raw/raw_2.bin,146,17,9.150684931506849,144,0.0,7276,53.10948905109489,49971,356.9357142857143,0,2045,11130,148,3898,1667,327,2577,360,1036,754,611,749,611,0.0796091205211726,0.0975895765472312,0.0796091205211726,28,1469,28,7,4,0,3,149,13,0,149,0.0268456375838926,0.0,0.0201342281879194,1.0,0.087248322147651,0.0,1.0,266,223,17,175,1429,723,85,153,2,2,388,Benign,Benign
F:\Run_1\5fd41a27b02e9e2c90fd4d98aeae32d41cd24d5efe80ec918c7ad7cc2514386f_benign/raw/raw_0.bin,138,20,13.108695652173912,138,0.0,6815,51.2406015037594,47460,356.8421052631579,0,2080,11003,136,3510,2171,311,2536,322,907,820,369,502,369,0.0527670527670527,0.0717860717860717,0.0527670527670527,22,1351,22,6,6,1,4,144,17,0,144,0.0416666666666666,0.0069444444444444,0.0277777777777777,1.0,0.1180555555555555,0.0,1.0,257,217,17,176,1408,711,84,147,2,2,383,Benign,Benign
F:\Run_1\5fd41a27b02e9e2c90fd4d98aeae32d41cd24d5efe80ec918c7ad7cc2514386f_benign/raw/raw_1.bin,141,17,9.907801418439716,141,0.0,6774,51.31818181818182,46141,346.9248120300752,0,2017,10426,137,3427,1690,310,2414,302,921,703,505,669,505,0.0699930699930699,0.0927234927234927,0.0699930699930699,22,1352,22,6,5,1,5,146,17,0,146,0.0342465753424657,0.0068493150684931,0.0342465753424657,1.0,0.1164383561643835,0.0,1.0,257,217,17,176,1408,715,84,149,2,2,393,Benign,Benign
F:\Run_1\5fd41a27b02e9e2c90fd4d98aeae32d41cd24d5efe80ec918c7ad7cc2514386f_benign/raw/raw_2.bin,135,17,1951.0962962962965,135,0.0,6481,51.43650793650794,0,0.0,0,0,0,0,0,0,0,0,0,0,0,339,467,339,0.0500960543815575,0.0690113787498152,0.0500960543815575,24,1890,24,6,19,1,3,152,17,0,152,0.125,0.006578947368421,0.0197368421052631,1.0,0.1118421052631579,0.0,1.0,264,223,17,176,1419,721,84,151,2,2,389,Benign,Benign
F:\Run_1\5fea3241e2e2c3232f3dafa3bf72c9ba0e88df2781f2a742d4369813f99ce952_benign/raw/raw_0.bin,154,20,13.597402597402596,154,0.0,7870,53.53741496598639,54442,365.3825503355704,0,2055,12586,148,4230,2425,348,2893,378,1019,1074,451,599,451,0.0548261609530756,0.0728178944809141,0.0548261609530756,9,18,9,5,8,0,6,162,15,0,162,0.0493827160493827,0.0,0.037037037037037,1.0,0.0925925925925925,0.0,1.0,258,217,17,175,1435,729,84,149,2,2,391,Benign,Benign
F:\Run_1\5fea3241e2e2c3232f3dafa3bf72c9ba0e88df2781f2a742d4369813f99ce952_benign/raw/raw_1.bin,147,17,10.72108843537415,147,0.0,7534,53.43262411347518,51203,360.5845070422535,0,2025,11579,140,3931,1973,340,2612,386,1002,934,433,576,433,0.0543969849246231,0.0723618090452261,0.0543969849246231,20,809,20,6,11,1,12,158,19,0,158,0.0696202531645569,0.0063291139240506,0.0759493670886076,1.0,0.120253164556962,0.0,1.0,258,217,17,175,1385,703,84,148,2,2,394,Benign,Benign
F:\Run_1\5fea3241e2e2c3232f3dafa3bf72c9ba0e88df2781f2a742d4369813f99ce952_benign/raw/raw_2.bin,143,17,9.174825174825177,143,0.0,7250,52.53623188405797,49062,355.5217391304348,0,1955,10947,138,3728,1608,324,2571,358,976,721,452,602,452,0.058831185734739,0.0783548093192763,0.058831185734739,20,809,20,6,19,2,13,162,26,0,162,0.1172839506172839,0.0123456790123456,0.0802469135802469,1.0,0.1604938271604938,0.0,1.0,264,223,17,175,1426,727,84,148,2,2,391,Benign,Benign
F:\Run_1\6b8d1a1f785c103e2d75702c22491d1b3942878bcba7965c9f6b2ec46440726d_benign/raw/raw_0.bin,126,16,12.73015873015873,124,0.0,5886,48.64462809917355,41736,342.0983606557377,0,1725,9715,127,3084,1846,285,1810,326,892,736,406,528,406,0.0652733118971061,0.0848874598070739,0.0652733118971061,26,1416,26,7,8,1,7,133,16,0,133,0.0601503759398496,0.0075187969924812,0.0526315789473684,1.0,0.1203007518796992,0.0,1.0,257,217,17,175,1457,736,88,149,2,2,370,Benign,Benign
F:\Run_1\6b8d1a1f785c103e2d75702c22491d1b3942878bcba7965c9f6b2ec46440726d_benign/raw/raw_1.bin,132,16,10.053030303030305,131,0.0,6269,49.75396825396825,43405,339.1015625,0,1784,9896,130,3272,1585,299,1954,351,941,779,395,523,395,0.0593182159483405,0.078540321369575,0.0593182159483405,22,1347,22,6,3,0,5,135,14,0,135,0.0222222222222222,0.0,0.037037037037037,1.0,0.1037037037037037,0.0,1.0,257,217,17,175,1454,737,85,156,2,2,381,Benign,Benign
F:\Run_1\6b8d1a1f785c103e2d75702c22491d1b3942878bcba7965c9f6b2ec46440726d_benign/raw/raw_2.bin,127,15,8.881889763779528,126,0.0,6066,49.72131147540984,41261,335.4552845528455,0,1733,9307,125,3122,1308,289,1862,321,920,651,415,539,415,0.0640333281900941,0.0831661780589415,0.0640333281900941,22,1347,22,6,7,0,7,134,16,0,134,0.0522388059701492,0.0,0.0522388059701492,1.0,0.1194029850746268,0.0,1.0,263,223,17,175,1474,746,85,159,2,2,377,Benign,Benign
F:\Run_1\6c29fa22f01232ee015ac027338ce7b69745844fae51d7cde0916acd371f3bfc_benign/raw/raw_0.bin,126,16,12.88095238095238,125,0.0,5876,48.96666666666667,41609,338.2845528455285,0,1719,9683,127,3065,1841,293,1829,331,881,721,356,496,356,0.0574100951459442,0.0799870988550233,0.0574100951459442,22,1347,22,6,8,1,9,134,16,0,134,0.0597014925373134,0.0074626865671641,0.0671641791044776,1.0,0.1194029850746268,0.0,1.0,262,217,17,175,1474,739,89,150,2,2,374,Benign,Benign
F:\Run_1\6c29fa22f01232ee015ac027338ce7b69745844fae51d7cde0916acd371f3bfc_benign/raw/raw_1.bin,131,16,10.053435114503817,130,0.0,6304,49.63779527559055,43246,337.859375,0,1795,9843,131,3263,1579,299,1956,342,920,783,397,525,397,0.059582770523788,0.0787933363349842,0.059582770523788,22,1347,22,6,5,0,6,136,12,0,136,0.0367647058823529,0.0,0.0441176470588235,1.0,0.088235294117647,0.0,1.0,262,217,17,176,1420,718,85,153,2,2,375,Benign,Benign
F:\Run_1\6c29fa22f01232ee015ac027338ce7b69745844fae51d7cde0916acd371f3bfc_benign/raw/raw_2.bin,127,15,9.0,126,0.0,6063,49.29268292682927,41470,334.43548387096774,0,1757,9352,126,3138,1311,287,1878,324,905,658,412,536,412,0.063639172072907,0.0827927092987333,0.063639172072907,22,1347,22,6,10,0,10,137,16,0,137,0.072992700729927,0.0,0.072992700729927,1.0,0.1167883211678832,0.0,1.0,268,223,17,175,1425,721,84,153,2,2,370,Benign,Benign
F:\Run_1\6df774a7ed523b867cb9bcc2f56d95db134f8f668c5c7dfc6843665ce2e966b9_benign/raw/raw_0.bin,138,20,12.978260869565217,138,0.0,6810,51.203007518796994,47539,354.7686567164179,0,2183,11010,143,3461,2170,318,2545,315,892,793,329,464,329,0.0463184569900042,0.0653245107700971,0.0463184569900042,22,1350,22,6,12,0,10,150,19,0,150,0.08,0.0,0.0666666666666666,1.0,0.1266666666666666,0.0,1.0,262,217,17,176,1441,729,84,150,2,2,392,Benign,Benign
F:\Run_1\6df774a7ed523b867cb9bcc2f56d95db134f8f668c5c7dfc6843665ce2e966b9_benign/raw/raw_1.bin,134,18,31907264.298507463,133,0.0,6433,51.464,45078,354.9448818897638,0,1936,10280,136,3343,1636,304,2343,289,905,689,467,592,467,0.0699520671060515,0.0886758538046734,0.0699520671060515,22,1351,22,6,23,0,13,156,23,0,156,0.1474358974358974,0.0,0.0833333333333333,1.0,0.1474358974358974,0.0,1.0,262,217,17,176,1424,719,86,153,2,2,395,Benign,Benign
F:\Run_1\6df774a7ed523b867cb9bcc2f56d95db134f8f668c5c7dfc6843665ce2e966b9_benign/raw/raw_2.bin,161,25,9.683229813664596,158,0.0,7459,51.44137931034483,53821,363.6554054054054,0,2156,12795,154,4125,1891,354,2956,320,1046,930,804,992,804,0.0991735537190082,0.1223633896632539,0.0991735537190082,22,1611,22,6,14,1,11,173,25,0,173,0.0809248554913294,0.0057803468208092,0.0635838150289017,1.0,0.1445086705202312,0.0,1.0,268,223,17,176,1411,719,80,148,2,2,483,Benign,Benign
F:\Run_1\6e4849e0d92ae82380bf4bb6773a1ff27863038838a021ccade723e2adab5d73_benign/raw/raw_0.bin,142,21,12.943661971830986,142,0.0,6840,51.04477611940298,48041,353.24264705882354,0,2010,11210,137,3536,2209,315,2581,330,912,774,397,533,397,0.0551159239205886,0.0739969457170623,0.0551159239205886,9,22,9,5,9,0,10,150,17,0,150,0.06,0.0,0.0666666666666666,1.0,0.1133333333333333,0.0,1.0,257,217,17,176,1397,705,84,146,2,2,385,Benign,Benign
F:\Run_1\6e4849e0d92ae82380bf4bb6773a1ff27863038838a021ccade723e2adab5d73_benign/raw/raw_1.bin,143,19,643835.6923076923,142,0.0,6865,51.23134328358209,0,0.0,0,0,0,0,0,0,0,0,0,0,0,362,497,362,0.0507713884992987,0.0697054698457223,0.0507713884992987,22,1351,22,6,8,0,10,150,17,0,150,0.0533333333333333,0.0,0.0666666666666666,1.0,0.1133333333333333,0.0,1.0,257,217,17,176,1436,725,86,154,2,2,395,Benign,Benign
F:\Run_1\6e4849e0d92ae82380bf4bb6773a1ff27863038838a021ccade723e2adab5d73_benign/raw/raw_2.bin,145,16,9.910344827586206,145,0.0,7518,54.0863309352518,48697,363.410447761194,0,1997,10780,138,3694,1720,317,2649,345,1000,789,394,532,394,0.0509702457956015,0.0688227684346701,0.0509702457956015,22,1351,22,6,25,1,12,170,26,0,170,0.1470588235294117,0.0058823529411764,0.0705882352941176,1.0,0.1529411764705882,0.0,1.0,263,223,17,176,0,0,0,0,0,0,0,Benign,Benign
F:\Run_1\6ee4dca852ae3b8f2fa3dba67bf58ea089d1ad5af0946dad3350339877cb7f29_benign/raw/raw_0.bin,142,20,13.02112676056338,142,0.0,7198,52.54014598540146,49583,359.2971014492754,0,1988,11450,143,3766,2241,321,2586,338,970,835,356,494,356,0.047504670402989,0.0659194021884174,0.047504670402989,22,1352,22,6,6,2,5,148,16,0,148,0.0405405405405405,0.0135135135135135,0.0337837837837837,1.0,0.1081081081081081,0.0,1.0,259,217,17,175,1429,724,84,147,2,2,389,Benign,Benign
F:\Run_1\6ee4dca852ae3b8f2fa3dba67bf58ea089d1ad5af0946dad3350339877cb7f29_benign/raw/raw_1.bin,148,17,9.804054054054054,148,0.0,7289,52.81884057971015,49659,357.2589928057554,0,1997,11145,143,3828,1762,324,2591,354,1014,760,513,735,513,0.0664077669902912,0.0951456310679611,0.0664077669902912,20,815,20,6,13,0,12,161,28,0,161,0.0807453416149068,0.0,0.0745341614906832,1.0,0.1739130434782608,0.0,1.0,259,217,17,176,1426,718,86,153,2,2,394,Benign,Benign
F:\Run_1\6ee4dca852ae3b8f2fa3dba67bf58ea089d1ad5af0946dad3350339877cb7f29_benign/raw/raw_2.bin,159,24,9.974842767295597,157,0.0,7722,51.8255033557047,55406,371.8523489932886,0,2186,13257,153,4387,1901,353,2903,355,1104,971,741,915,741,0.0896768728064867,0.1107346000242042,0.0896768728064867,15,788,15,5,9,3,6,168,25,0,168,0.0535714285714285,0.0178571428571428,0.0357142857142857,1.0,0.1488095238095238,0.0,1.0,265,223,17,175,1406,710,81,149,2,2,483,Benign,Benign
F:\Run_1\7a8cc5e06b39affec26b3f1bcaae3fae4a3c35aac0d2b5d0ae0509e9d1f06090_benign/raw/raw_0.bin,123,16,13.365853658536585,122,0.0,5780,49.40170940170941,41290,352.9059829059829,0,1707,9606,123,2990,1897,278,1771,323,873,707,346,462,346,0.0574941841143236,0.0767696909272183,0.0574941841143236,22,1347,22,6,15,0,4,138,10,0,138,0.108695652173913,0.0,0.0289855072463768,1.0,0.072463768115942,0.0,1.0,257,217,17,175,1490,755,91,156,2,2,396,Benign,Benign
F:\Run_1\7a8cc5e06b39affec26b3f1bcaae3fae4a3c35aac0d2b5d0ae0509e9d1f06090_benign/raw/raw_1.bin,148,17,11.60135135135135,147,0.0,7357,51.809859154929576,0,0.0,0,0,0,0,0,0,0,0,0,0,0,504,652,504,0.064367816091954,0.0832694763729246,0.064367816091954,22,1347,22,6,7,0,8,155,14,0,155,0.0451612903225806,0.0,0.0516129032258064,1.0,0.0903225806451612,0.0,1.0,257,217,17,175,1475,755,89,155,2,2,402,Benign,Benign
F:\Run_1\7a8cc5e06b39affec26b3f1bcaae3fae4a3c35aac0d2b5d0ae0509e9d1f06090_benign/raw/raw_2.bin,134,16,9.21641791044776,133,0.0,6575,50.57692307692308,45036,343.78625954198475,0,1826,10067,137,3383,1540,306,2259,333,944,654,428,560,428,0.06112539274493,0.0799771493858897,0.06112539274493,22,1347,22,6,16,0,15,150,21,0,150,0.1066666666666666,0.0,0.1,1.0,0.14,0.0,1.0,263,223,17,175,1484,758,89,156,2,2,396,Benign,Benign
F:\Run_1\7ab4a27812e54a0a4ab0a952707f4e185eefe67c5466e9c47d578056e5dfcdda_benign/raw/raw_0.bin,154,17,13.941558441558442,154,0.0,7805,53.45890410958904,73744,494.9261744966443,0,2038,15554,345,5559,3190,580,2893,382,1463,1260,522,668,522,0.064700049578582,0.082796232027764,0.064700049578582,22,1349,22,6,8,1,8,162,19,0,162,0.0493827160493827,0.0061728395061728,0.0493827160493827,1.0,0.1172839506172839,0.0,1.0,258,217,17,175,1499,755,86,158,2,2,408,Benign,Benign
F:\Run_1\7ab4a27812e54a0a4ab0a952707f4e185eefe67c5466e9c47d578056e5dfcdda_benign/raw/raw_1.bin,146,17,11.04109589041096,146,0.0,7656,53.91549295774648,52161,364.76223776223776,0,2068,11753,153,3988,2019,340,2753,381,1067,892,455,599,455,0.0564096206298041,0.0742623357302256,0.0564096206298041,22,1349,22,6,11,0,12,157,20,0,157,0.0700636942675159,0.0,0.0764331210191082,1.0,0.1273885350318471,0.0,1.0,258,217,17,175,1397,699,85,155,2,2,398,Benign,Benign
F:\Run_1\7ab4a27812e54a0a4ab0a952707f4e185eefe67c5466e9c47d578056e5dfcdda_benign/raw/raw_2.bin,155,18,9.716129032258063,155,0.0,7846,53.73972602739726,55124,367.4933333333333,0,2485,12671,162,4209,1843,350,2925,377,1115,892,617,766,617,0.0774930921878924,0.0962069831700577,0.0774930921878924,8,18,8,5,23,3,11,178,28,0,178,0.1292134831460674,0.0168539325842696,0.0617977528089887,1.0,0.1573033707865168,0.0,1.0,264,223,17,175,1537,823,81,151,2,2,501,Benign,Benign
